2021-07-23 14:40:12.663830	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&replicates.library.biosample.donor.organism.scientific_name=Mus+musculus&files.file_type=bam&assembly=mm10&lab.title%21=Ross+Hardison%2C+PennState&assay_title=DNase-seq&assay_title=ATAC-seq&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates	Mixed biosamples
/experiments/ENCSR104BED/	ENCSR104BED	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ gastrocnemius tissue female (14 days)	gastrocnemius			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF552LSQ/,/files/ENCFF588DNW/,/files/ENCFF875NVW/,/files/ENCFF515IOL/,/files/ENCFF608BLG/,/files/ENCFF186PND/,/files/ENCFF877EZH/,/files/ENCFF213HCR/,/files/ENCFF728HNN/,/files/ENCFF628NUI/,/files/ENCFF933PYB/,/files/ENCFF834HFT/,/files/ENCFF545JVT/,/files/ENCFF204AZG/,/files/ENCFF330QCU/,/files/ENCFF508CTN/,/files/ENCFF614UEG/,/files/ENCFF245DLG/,/files/ENCFF042DAG/,/files/ENCFF906VDE/,/files/ENCFF706OGG/,/files/ENCFF934NTJ/,/files/ENCFF502AGZ/,/files/ENCFF235KXZ/,/files/ENCFF736MLF/,/files/ENCFF295BYF/,/files/ENCFF640GGO/,/files/ENCFF263BQC/,/files/ENCFF429PBH/,/files/ENCFF066QAL/,/files/ENCFF763RXE/,/files/ENCFF470IYR/,/files/ENCFF016NZV/,/files/ENCFF308BJM/		ENCBS492PQX,ENCBS803LTR	1,2	1		Mus musculus	unknown	14 days										/replicates/dd00b826-8700-4a13-9e7c-4981997ccbd0/,/replicates/5deba4e1-009b-41c7-8435-a5a98b5dbe51/	
/experiments/ENCSR723IXU/	ENCSR723IXU	DNase-seq	DNase-seq			C57BL/6 embryo tissue embryo (10 days)	embryo	GEO:GSE83180,SCREEN-mm10:C57BL/6_embryo_embryo_10_days		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF122BHI/,/files/ENCFF248OLZ/,/files/ENCFF407XOD/,/files/ENCFF395EGO/,/files/ENCFF388BQR/,/files/ENCFF174VMZ/,/files/ENCFF858HCK/,/files/ENCFF064PDV/,/files/ENCFF262BZF/,/files/ENCFF769FFV/,/files/ENCFF059CJP/,/files/ENCFF411SYM/,/files/ENCFF373RCK/,/files/ENCFF944PLN/,/files/ENCFF737WBI/,/files/ENCFF338QGC/,/files/ENCFF117IHN/,/files/ENCFF685UBP/,/files/ENCFF576ZFJ/,/files/ENCFF958TNM/,/files/ENCFF533RUZ/,/files/ENCFF887MVZ/,/files/ENCFF234LSZ/,/files/ENCFF753AUU/,/files/ENCFF633WTL/,/files/ENCFF532NNB/,/files/ENCFF043PZZ/,/files/ENCFF496ERX/,/files/ENCFF392FML/,/files/ENCFF074JVM/,/files/ENCFF057RNT/,/files/ENCFF267MJY/,/files/ENCFF894XDN/,/files/ENCFF516YMY/,/files/ENCFF619WCH/,/files/ENCFF959YZQ/,/files/ENCFF813ZMY/,/files/ENCFF339RXW/,/files/ENCFF265ECA/,/files/ENCFF988RJQ/,/files/ENCFF794CRW/,/files/ENCFF152NST/,/files/ENCFF910HWB/,/files/ENCFF667VND/,/files/ENCFF835YTG/,/files/ENCFF709ILN/,/files/ENCFF182PPJ/,/files/ENCFF172GNG/,/files/ENCFF050SSJ/,/files/ENCFF824HMA/,/files/ENCFF604SNY/,/files/ENCFF927PSK/,/files/ENCFF638TKF/,/files/ENCFF195EHK/,/files/ENCFF209VDJ/,/files/ENCFF649IFE/,/files/ENCFF612CVD/,/files/ENCFF479QCH/,/files/ENCFF270KXS/,/files/ENCFF854UFT/,/files/ENCFF689LNL/,/files/ENCFF886TTW/,/files/ENCFF684AVB/,/files/ENCFF953CHM/,/files/ENCFF453GEK/,/files/ENCFF012SZJ/,/files/ENCFF966XXJ/,/files/ENCFF005AID/	/organism-development-series/ENCSR950SAY/	ENCBS713RHR,ENCBS228ZCY	1,2	1		Mus musculus	embryonic	10 days										/replicates/e0da15e5-5411-4080-918c-b6c06f01d965/,/replicates/2ffa0e89-072f-450d-b6b7-dd2136acc05c/	
/experiments/ENCSR634ZDI/	ENCSR634ZDI	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ kidney tissue female (4 days)	kidney			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF194BUK/,/files/ENCFF611QNN/,/files/ENCFF705QRM/,/files/ENCFF171HLE/,/files/ENCFF240BQN/,/files/ENCFF190UGR/,/files/ENCFF853SSD/,/files/ENCFF593LQC/,/files/ENCFF673EBR/,/files/ENCFF736BSZ/,/files/ENCFF021GRL/,/files/ENCFF028GBV/,/files/ENCFF669NXO/,/files/ENCFF048SGC/,/files/ENCFF644UZZ/,/files/ENCFF174NOI/,/files/ENCFF173FFM/,/files/ENCFF604DOT/,/files/ENCFF059ACM/,/files/ENCFF646OJO/,/files/ENCFF821CBF/,/files/ENCFF541WYP/,/files/ENCFF949DRS/,/files/ENCFF870SPA/,/files/ENCFF048DBX/,/files/ENCFF439NWX/,/files/ENCFF750KKA/,/files/ENCFF355RWA/,/files/ENCFF946UUJ/,/files/ENCFF234FFN/,/files/ENCFF812DQB/,/files/ENCFF512LMM/,/files/ENCFF835VZR/,/files/ENCFF187CDE/		ENCBS914VCE,ENCBS054TXJ	2,1	1		Mus musculus	unknown	4 days										/replicates/4297a778-1bca-497d-8229-28ab412889b4/,/replicates/ca4c65c5-08ec-4467-b55b-49eb6fb8adab/	
/experiments/ENCSR224ZGJ/	ENCSR224ZGJ	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ lung tissue female (4 days)	lung			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF068TDC/,/files/ENCFF457QNU/,/files/ENCFF046YCX/,/files/ENCFF605IOO/,/files/ENCFF349LFQ/,/files/ENCFF700QEE/,/files/ENCFF572QQH/,/files/ENCFF292QTJ/,/files/ENCFF901KCM/,/files/ENCFF229OKR/,/files/ENCFF355IWE/,/files/ENCFF652YFS/,/files/ENCFF201KCI/,/files/ENCFF547BCP/,/files/ENCFF147QRI/,/files/ENCFF162YRE/,/files/ENCFF226MLO/,/files/ENCFF864XIQ/,/files/ENCFF691VNY/,/files/ENCFF974AOL/,/files/ENCFF479MVF/,/files/ENCFF813XOP/,/files/ENCFF919OUZ/,/files/ENCFF548YUA/,/files/ENCFF993OVB/,/files/ENCFF627PNJ/,/files/ENCFF437XTS/,/files/ENCFF286UJV/,/files/ENCFF123GIE/,/files/ENCFF554ZWX/,/files/ENCFF312ZQR/,/files/ENCFF141HWQ/		ENCBS374KLN,ENCBS332SDT	1,2	1		Mus musculus	unknown	4 days										/replicates/aeff5787-201f-4cf4-983d-48fe96cd6c1d/,/replicates/35a10473-aed9-4bcf-a4d5-683fafd20be5/	
/experiments/ENCSR448KDU/	ENCSR448KDU	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ cerebellum tissue male (2 months)	cerebellum			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF678DJQ/,/files/ENCFF145PMC/,/files/ENCFF662MCE/,/files/ENCFF662BQD/,/files/ENCFF864UXB/,/files/ENCFF147YVW/,/files/ENCFF087GGS/,/files/ENCFF731KEG/,/files/ENCFF850IYX/,/files/ENCFF976YGZ/,/files/ENCFF280YJH/,/files/ENCFF359SET/,/files/ENCFF814BJL/,/files/ENCFF732YMC/,/files/ENCFF659UFP/,/files/ENCFF674ERE/,/files/ENCFF101CGC/,/files/ENCFF148MPI/,/files/ENCFF970LZJ/,/files/ENCFF890YAX/,/files/ENCFF800HXN/,/files/ENCFF043MEE/,/files/ENCFF690TJL/,/files/ENCFF644OJI/,/files/ENCFF771NHC/,/files/ENCFF906FEO/,/files/ENCFF337EOT/,/files/ENCFF640QQI/,/files/ENCFF182KVD/,/files/ENCFF624TUA/,/files/ENCFF914CUQ/,/files/ENCFF863AQU/		ENCBS751JTV,ENCBS799UEN	1,2	1		Mus musculus	unknown	2 months										/replicates/ccea190d-530b-4956-a9da-939b064c3acf/,/replicates/4f3e852f-ba1f-468f-833d-dfbeb4dd000d/	
/experiments/ENCSR000CMK/	ENCSR000CMK	DNase-seq	DNase-seq			B6D2F1/J 416B	416B	UCSC-ENCODE-mm9:wgEncodeEM001717,UCSC-ENCODE-mm9:wgEncodeEM002901,GEO:GSM1014163,SCREEN-mm10:B6D2F1/J_416B	DNase-seq and DGF on mouse 416B strain is B6D2F1-J	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001ODI/,/files/ENCFF001ODJ/,/files/ENCFF001PCW/,/files/ENCFF001PCY/,/files/ENCFF001PCZ/,/files/ENCFF001PDB/,/files/ENCFF001PDD/,/files/ENCFF001YMN/,/files/ENCFF001YMP/,/files/ENCFF001ODG/,/files/ENCFF001ODH/,/files/ENCFF001OEG/,/files/ENCFF001OEH/,/files/ENCFF001OGI/,/files/ENCFF001PCU/,/files/ENCFF001PCV/,/files/ENCFF001PCX/,/files/ENCFF001PDA/,/files/ENCFF001PDQ/,/files/ENCFF001YKQ/,/files/ENCFF001YKR/,/files/ENCFF001YMM/,/files/ENCFF001YMO/,/files/ENCFF798MOB/,/files/ENCFF426NGL/,/files/ENCFF801XIC/,/files/ENCFF487DED/,/files/ENCFF948ICI/,/files/ENCFF338LWP/,/files/ENCFF391ADQ/,/files/ENCFF985FZV/,/files/ENCFF866ZTV/,/files/ENCFF790QUB/,/files/ENCFF553RQY/,/files/ENCFF186QWB/,/files/ENCFF608OOK/,/files/ENCFF666WBC/,/files/ENCFF106OFV/,/files/ENCFF871IFB/,/files/ENCFF610ANV/,/files/ENCFF554ZNK/,/files/ENCFF637AIX/,/files/ENCFF280FXG/,/files/ENCFF456VKE/,/files/ENCFF670GZU/,/files/ENCFF577LZM/,/files/ENCFF314TQC/,/files/ENCFF103XOS/,/files/ENCFF115AVN/,/files/ENCFF571AGY/,/files/ENCFF405ATW/,/files/ENCFF120UVI/,/files/ENCFF672DQN/,/files/ENCFF339KKB/,/files/ENCFF108FDT/,/files/ENCFF884BNP/,/files/ENCFF345QFJ/,/files/ENCFF204DEB/,/files/ENCFF841SHU/,/files/ENCFF412WUV/,/files/ENCFF392QFG/,/files/ENCFF076KAA/,/files/ENCFF298DNJ/,/files/ENCFF017NSK/,/files/ENCFF757LYL/,/files/ENCFF255DDS/,/files/ENCFF054FFX/		ENCBS024ENC,ENCBS107JSU	1,2	1		Mus musculus	unknown											/replicates/1cdf2c5c-b224-429b-b375-30d744490c73/,/replicates/559df6ed-5b4c-4729-b189-dec66625473f/	
/experiments/ENCSR000CML/	ENCSR000CML	DNase-seq	DNase-seq			BALB/cAnN A20	A20	UCSC-ENCODE-mm9:wgEncodeEM002914,SCREEN-mm10:BALB/cAnN_A20,UCSC-ENCODE-mm9:wgEncodeEM001733,GEO:GSM1014167	DNase and DGF on mouse A20 cell line	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001PDG/,/files/ENCFF001PDI/,/files/ENCFF001PDJ/,/files/ENCFF001PDK/,/files/ENCFF001PDL/,/files/ENCFF001PDP/,/files/ENCFF001PDR/,/files/ENCFF001YMR/,/files/ENCFF001YMT/,/files/ENCFF001OEI/,/files/ENCFF001OEJ/,/files/ENCFF001OEY/,/files/ENCFF001OEZ/,/files/ENCFF001OHS/,/files/ENCFF001PDE/,/files/ENCFF001PDF/,/files/ENCFF001PDH/,/files/ENCFF001PDO/,/files/ENCFF001YKS/,/files/ENCFF001YKT/,/files/ENCFF001YMQ/,/files/ENCFF001YMS/,/files/ENCFF001PDM/,/files/ENCFF001PDN/,/files/ENCFF971AAV/,/files/ENCFF628VWH/,/files/ENCFF855AXX/,/files/ENCFF257OQF/,/files/ENCFF738SYY/,/files/ENCFF118FIT/,/files/ENCFF251NSF/,/files/ENCFF382IBL/,/files/ENCFF695LHM/,/files/ENCFF083FUE/,/files/ENCFF535QUR/,/files/ENCFF523XAJ/,/files/ENCFF238TAY/,/files/ENCFF935NTQ/,/files/ENCFF918EQF/,/files/ENCFF102KTH/,/files/ENCFF828LCY/,/files/ENCFF618GYE/,/files/ENCFF669AQU/,/files/ENCFF990KDC/,/files/ENCFF491RVM/,/files/ENCFF434GOV/,/files/ENCFF083ZGB/,/files/ENCFF649KFE/,/files/ENCFF080QMK/,/files/ENCFF328REN/,/files/ENCFF900HJR/,/files/ENCFF125CZR/,/files/ENCFF517BDR/,/files/ENCFF107NZJ/,/files/ENCFF082XEO/,/files/ENCFF564TVU/,/files/ENCFF184MEK/,/files/ENCFF132QQZ/,/files/ENCFF647EEN/,/files/ENCFF129FUZ/,/files/ENCFF828YWL/,/files/ENCFF242VSF/,/files/ENCFF189RDK/,/files/ENCFF005MOR/,/files/ENCFF977FZR/,/files/ENCFF516GUR/,/files/ENCFF976CGQ/,/files/ENCFF346DHJ/,/files/ENCFF226GJH/		ENCBS431JNZ,ENCBS119ENC	2,1	1,2		Mus musculus	unknown											/replicates/5ddc0053-96eb-4331-bc25-cbee97460491/,/replicates/a5bb8320-9dbf-4286-a712-f7f8eb2ab8b8/,/replicates/1c2131d4-6612-4aa7-aa32-c2cbbe166cd5/	
/experiments/ENCSR000COG/	ENCSR000COG	DNase-seq	DNase-seq			C57BL/6 brain tissue male embryo (18.5 days)	brain	UCSC-ENCODE-mm9:wgEncodeEM003396,SCREEN-mm10:C57BL/6_brain_male_embryo_18.5_days,GEO:GSM1014184	DNase on 18.5 day embryonic mouse whole brain	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001QEO/,/files/ENCFF001QEP/,/files/ENCFF001QEQ/,/files/ENCFF001QER/,/files/ENCFF001QES/,/files/ENCFF001QET/,/files/ENCFF001QEU/,/files/ENCFF001QEX/,/files/ENCFF001QEY/,/files/ENCFF001QFB/,/files/ENCFF001YVE/,/files/ENCFF001YVF/,/files/ENCFF001YVG/,/files/ENCFF001YVH/,/files/ENCFF001QEV/,/files/ENCFF001QEW/,/files/ENCFF147ZWV/,/files/ENCFF803PRE/,/files/ENCFF304GAN/,/files/ENCFF329DSO/,/files/ENCFF757HED/,/files/ENCFF488YMM/,/files/ENCFF359NGQ/,/files/ENCFF591XUM/,/files/ENCFF914CWU/,/files/ENCFF147UDT/,/files/ENCFF569TVG/,/files/ENCFF159DCU/,/files/ENCFF771XNN/,/files/ENCFF991FCT/,/files/ENCFF289MOK/,/files/ENCFF220AZJ/,/files/ENCFF307QXS/,/files/ENCFF072YNL/,/files/ENCFF371YID/,/files/ENCFF990DZJ/,/files/ENCFF709ZOD/,/files/ENCFF046XBF/,/files/ENCFF237OVA/,/files/ENCFF514BPU/,/files/ENCFF103YLF/,/files/ENCFF333MPS/,/files/ENCFF948MWB/,/files/ENCFF564EHD/,/files/ENCFF630GRU/,/files/ENCFF325OXB/,/files/ENCFF333FBF/,/files/ENCFF784IBW/,/files/ENCFF402DFZ/,/files/ENCFF553VCR/,/files/ENCFF219WIS/,/files/ENCFF744OVD/,/files/ENCFF285OYO/,/files/ENCFF817QPO/,/files/ENCFF260BOP/,/files/ENCFF486DPH/,/files/ENCFF136BJA/,/files/ENCFF482YLV/,/files/ENCFF981OGB/,/files/ENCFF565QPB/,/files/ENCFF934EBM/,/files/ENCFF465OQH/,/files/ENCFF064TDG/,/files/ENCFF388TDH/,/files/ENCFF630KMC/,/files/ENCFF641DAQ/,/files/ENCFF716TGP/,/files/ENCFF229QVD/,/files/ENCFF433QPI/,/files/ENCFF869SZI/,/files/ENCFF655OZT/,/files/ENCFF185HCN/,/files/ENCFF209JTY/,/files/ENCFF807DSU/,/files/ENCFF308ZJO/,/files/ENCFF410CRM/		ENCBS228ENC,ENCBS027ODU	2,1	1		Mus musculus	embryonic	18.5 days										/replicates/d55d369b-f185-4e48-add8-7a87740bb6eb/,/replicates/99914449-d9ca-4c3b-bf6a-be8ccc1d5b99/	
/experiments/ENCSR488VEQ/	ENCSR488VEQ	DNase-seq	DNase-seq			C57BL/6 retina tissue embryo (14.5 days)	retina	SCREEN-mm10:C57BL/6_retina_embryo_14.5_days,GEO:GSE83176	DNase-seq on 14.5 day mixed embryonic mouse retina	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF817WJD/,/files/ENCFF287UEE/,/files/ENCFF747VCR/,/files/ENCFF639WHU/,/files/ENCFF062BWT/,/files/ENCFF730SMZ/,/files/ENCFF278PEG/,/files/ENCFF443LQI/,/files/ENCFF403TJE/,/files/ENCFF049WCZ/,/files/ENCFF459YEL/,/files/ENCFF290FGK/,/files/ENCFF952ERL/,/files/ENCFF292ZMS/,/files/ENCFF613ORZ/,/files/ENCFF512QIK/,/files/ENCFF606JLC/,/files/ENCFF137YGV/,/files/ENCFF763SDN/,/files/ENCFF483YHV/,/files/ENCFF278SWS/,/files/ENCFF471UAK/,/files/ENCFF261KGE/,/files/ENCFF054DZP/,/files/ENCFF007ZJG/,/files/ENCFF358GAR/,/files/ENCFF802HRO/,/files/ENCFF648BNV/,/files/ENCFF747LQX/,/files/ENCFF628ASH/,/files/ENCFF497VST/,/files/ENCFF486FMX/,/files/ENCFF957DEG/,/files/ENCFF995IUO/,/files/ENCFF733OGA/,/files/ENCFF006XBC/,/files/ENCFF298MQE/,/files/ENCFF865FJO/,/files/ENCFF313NSB/,/files/ENCFF323QWJ/,/files/ENCFF634EVS/,/files/ENCFF325DAA/,/files/ENCFF489YED/,/files/ENCFF468NQC/,/files/ENCFF894JHY/,/files/ENCFF879XZO/,/files/ENCFF377FIH/,/files/ENCFF056HYP/,/files/ENCFF865IOI/,/files/ENCFF901HSP/,/files/ENCFF088JQB/,/files/ENCFF192VLY/,/files/ENCFF748UEF/,/files/ENCFF248LHG/,/files/ENCFF869YHY/,/files/ENCFF415IGY/,/files/ENCFF653ECG/,/files/ENCFF564CSE/,/files/ENCFF602QZO/,/files/ENCFF447HLX/,/files/ENCFF373MRX/,/files/ENCFF266ZDD/,/files/ENCFF556PEB/,/files/ENCFF929LJM/,/files/ENCFF330JCP/,/files/ENCFF339SZF/,/files/ENCFF798YAT/,/files/ENCFF757PHP/,/files/ENCFF535MIJ/,/files/ENCFF687BVY/,/files/ENCFF715EEE/,/files/ENCFF403TUU/,/files/ENCFF466GUK/,/files/ENCFF138SWC/,/files/ENCFF129QNW/,/files/ENCFF130KKM/,/files/ENCFF672JYN/,/files/ENCFF470FLX/,/files/ENCFF041GJT/,/files/ENCFF641XAC/,/files/ENCFF707ZLK/,/files/ENCFF861LNH/,/files/ENCFF399DMK/,/files/ENCFF807ZET/,/files/ENCFF360BWT/,/files/ENCFF840CYH/		ENCBS384MHN,ENCBS064LRV	2,1	1		Mus musculus	embryonic	14.5 days										/replicates/df59f097-bb08-40ff-ae11-f144d320db50/,/replicates/6d167af6-2d5b-403b-aa99-091b87f92210/	
/experiments/ENCSR385MRA/	ENCSR385MRA	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ adrenal gland tissue male (36 days)	adrenal gland			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF735PZU/,/files/ENCFF668TSU/,/files/ENCFF758NRO/,/files/ENCFF447DDS/,/files/ENCFF713NSQ/,/files/ENCFF357BOL/,/files/ENCFF242BAG/,/files/ENCFF250LQU/,/files/ENCFF555UYN/,/files/ENCFF236KQY/,/files/ENCFF045MUG/,/files/ENCFF779CTI/,/files/ENCFF997YPN/,/files/ENCFF165OYY/,/files/ENCFF156YWL/,/files/ENCFF377DZO/,/files/ENCFF881SJS/,/files/ENCFF830NHP/,/files/ENCFF445NUJ/,/files/ENCFF124QDT/,/files/ENCFF134GZK/,/files/ENCFF705XPY/,/files/ENCFF670UDD/,/files/ENCFF047JCJ/,/files/ENCFF905HST/,/files/ENCFF565BPK/,/files/ENCFF366QOQ/,/files/ENCFF965NWQ/,/files/ENCFF722SCP/,/files/ENCFF612KRI/,/files/ENCFF742IOB/,/files/ENCFF265SMW/		ENCBS406KMH,ENCBS171ZHM	1,2	1		Mus musculus	unknown	36 days										/replicates/32dd97d2-6bce-4558-81e8-7f469cd15c97/,/replicates/92703778-1629-4b15-b659-e7fd00b4560c/	
/experiments/ENCSR179HEN/	ENCSR179HEN	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ thymus tissue male (10 days)	thymus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF011JKX/,/files/ENCFF787ORW/,/files/ENCFF856OAG/,/files/ENCFF132RUG/,/files/ENCFF213LRH/,/files/ENCFF484PMN/,/files/ENCFF577HCL/,/files/ENCFF923HJT/,/files/ENCFF780IDV/,/files/ENCFF846BXR/,/files/ENCFF764GXW/,/files/ENCFF687OGM/,/files/ENCFF745STB/,/files/ENCFF412BXG/,/files/ENCFF286KVR/,/files/ENCFF818FZV/,/files/ENCFF832LRT/,/files/ENCFF441CAG/,/files/ENCFF917VQD/,/files/ENCFF325CWZ/,/files/ENCFF785KGD/,/files/ENCFF635LGA/,/files/ENCFF518ZDG/,/files/ENCFF833RYR/,/files/ENCFF208CUP/,/files/ENCFF573BWU/,/files/ENCFF095YEV/,/files/ENCFF738XZZ/,/files/ENCFF392NLK/,/files/ENCFF271UQK/,/files/ENCFF711EMS/,/files/ENCFF307IZU/		ENCBS235PCX,ENCBS610QGR	1,2	1		Mus musculus	unknown	10 days										/replicates/37dcc10e-b98b-441d-942e-3119209e15f5/,/replicates/ab249523-cac0-4c57-a86a-c5335f04792f/	
/experiments/ENCSR000CNA/	ENCSR000CNA	DNase-seq	DNase-seq			C57BL/6 fibroblast of lung male adult (8 weeks)	fibroblast of lung	UCSC-ENCODE-mm9:wgEncodeEM001719,GEO:GSM1014199,SCREEN-mm10:C57BL/6_fibroblast_male_adult_8_weeks	DNase on mouse 8 week adult fibroblast	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001PKR/,/files/ENCFF001PKS/,/files/ENCFF001PKT/,/files/ENCFF001PKU/,/files/ENCFF001PKV/,/files/ENCFF001PKX/,/files/ENCFF001PKY/,/files/ENCFF001PLA/,/files/ENCFF001PLJ/,/files/ENCFF001PLM/,/files/ENCFF001YOY/,/files/ENCFF001YOZ/,/files/ENCFF001YPA/,/files/ENCFF001YPB/,/files/ENCFF266QBB/,/files/ENCFF507HJM/,/files/ENCFF721YXE/,/files/ENCFF493QKW/,/files/ENCFF265KVM/,/files/ENCFF107XBD/,/files/ENCFF882NPZ/,/files/ENCFF442CNQ/,/files/ENCFF257FTR/,/files/ENCFF458WZT/,/files/ENCFF252BBW/,/files/ENCFF395WXH/,/files/ENCFF646AVH/,/files/ENCFF603YVF/,/files/ENCFF816QJG/,/files/ENCFF392QRP/,/files/ENCFF733MJF/,/files/ENCFF721VLM/,/files/ENCFF021YZO/,/files/ENCFF448GZK/,/files/ENCFF455CFY/,/files/ENCFF613ZCG/,/files/ENCFF247PFH/,/files/ENCFF734LTK/,/files/ENCFF375REN/,/files/ENCFF573XFD/,/files/ENCFF160GIB/,/files/ENCFF621ARU/,/files/ENCFF924RIE/,/files/ENCFF532LVR/,/files/ENCFF086PDE/,/files/ENCFF862GVE/,/files/ENCFF391SPW/,/files/ENCFF445JFV/,/files/ENCFF390QFF/,/files/ENCFF152SRB/,/files/ENCFF882USA/,/files/ENCFF002OPF/,/files/ENCFF851UII/,/files/ENCFF663KTO/,/files/ENCFF205LDB/,/files/ENCFF212RIV/,/files/ENCFF504KBD/,/files/ENCFF038ZAI/,/files/ENCFF277ETT/,/files/ENCFF489MCB/,/files/ENCFF571VTA/,/files/ENCFF817QPV/,/files/ENCFF424IJD/,/files/ENCFF045TJK/,/files/ENCFF826VWV/,/files/ENCFF040SDB/,/files/ENCFF553FYA/,/files/ENCFF145XZO/,/files/ENCFF283IXK/,/files/ENCFF161ECO/,/files/ENCFF256GFP/,/files/ENCFF583SHR/,/files/ENCFF563MSN/,/files/ENCFF582LYW/		ENCBS188ENC,ENCBS201FKT	1,2	1		Mus musculus	adult	8 weeks										/replicates/55d6ba72-6ece-4504-a4da-0802bc76ef8c/,/replicates/f33e7cb5-647c-42d0-8f4d-c643f2ece0c2/	
/experiments/ENCSR724UJS/	ENCSR724UJS	ATAC-seq	ATAC-seq			strain Foxp3CreERT2 x Rosa26YFP regulatory T cell male adult (4 months) originated from bone marrow hematopoietic cell	regulatory T cell	GEO:GSE173036		Christina Leslie, MSKCC	GGR	released	/files/ENCFF096JWI/,/files/ENCFF805HDJ/,/files/ENCFF498EEL/,/files/ENCFF868OEU/,/files/ENCFF388RQI/,/files/ENCFF047KQJ/,/files/ENCFF175VOD/,/files/ENCFF447BGX/,/files/ENCFF053CGD/,/files/ENCFF557JSA/,/files/ENCFF520GRD/,/files/ENCFF134FAW/,/files/ENCFF138GRL/,/files/ENCFF553ABZ/,/files/ENCFF176NUS/,/files/ENCFF227TXZ/	/treatment-time-series/ENCSR338BKD/,/differentiation-series/ENCSR608HLO/	ENCBS435MTJ	1	2,1		Mus musculus	adult	4 months										/replicates/8f87febc-556c-4cc5-9292-f2fa086e4433/,/replicates/3cd2b64a-e2e8-4c6c-bcf1-b4d9f5c25370/	
